"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,0.581086,2.2089,0,0,2,0,0,0
0.02,0.584273,2.2089,0.00318748,0.04,2,-0.00019388,0,0
0.04,0.587461,2.2089,0.00637495,0.08,2,-0.000387761,0,0
0.06,0.590648,2.2089,0.00956243,0.12,2,-0.000581641,0,0
0.08,0.593836,2.2089,0.0127499,0.16,2,-0.000775522,0,0
0.1,0.597023,2.2089,0.0159374,0.2,2,-0.000969402,0,0
0.12,0.600211,2.2089,0.0191249,0.24,2,-0.00116328,0,0
0.14,0.603398,2.2089,0.0223123,0.28,2,-0.00135716,0,0
0.16,0.606727,2.2089,0.0256409,0.32,2,-0.00157082,0,0
0.18,0.614422,2.20889,0.0333362,0.36,2,-0.00239615,0,0
0.2,0.622117,2.20889,0.0410314,0.4,2,-0.00322148,0,0
0.22,0.629812,2.20889,0.0487267,0.44,2,-0.00404682,0,0
0.24,0.639212,2.20889,0.0581266,0.48,2,-0.00555886,0,0
0.26,0.649241,2.20889,0.0681553,0.52,2,-0.00732417,0,0
0.28,0.659639,2.20889,0.0785533,0.56,2,-0.0093588,0,0
0.3,0.671535,2.20889,0.0904491,0.6,2,-0.0124855,0,0
0.32,0.683531,2.20889,0.102446,0.64,2,-0.0156751,0,0
0.34,0.697034,2.20888,0.115948,0.68,2,-0.0198045,0,0
0.36,0.710796,2.20888,0.12971,0.72,2,-0.0242262,0,0
0.38,0.725731,2.20887,0.144645,0.76,2,-0.029966,0,0
0.4,0.741294,2.20886,0.160208,0.8,2,-0.0364337,0,0
0.42,0.757535,2.20885,0.176449,0.84,2,-0.0436875,0,0
0.44,0.774883,2.20883,0.193798,0.88,2,-0.0521033,0,0
0.46,0.792853,2.20882,0.211767,0.92,2,-0.0616047,0,0
0.48,0.811531,2.20879,0.230445,0.96,2,-0.0723971,0,0
0.5,0.831173,2.20877,0.250087,1,2,-0.0845944,0,0
0.52,0.851623,2.20874,0.270537,1.04,2,-0.0979867,0,0
0.54,0.872824,2.2087,0.291738,1.08,2,-0.113105,0,0
0.56,0.894801,2.20865,0.313716,1.12,2,-0.129941,0,0
0.58,0.917573,2.20859,0.336488,1.16,2,-0.148216,0,0
0.6,0.941149,2.20853,0.360063,1.2,2,-0.168231,0,0
0.62,0.965533,2.20845,0.384448,1.24,2,-0.19069,0,0
0.64,0.990728,2.20836,0.409643,1.28,2,-0.21494,0,0
0.66,1.01673,2.20826,0.435647,1.32,2,-0.241215,0,0
0.68,1.04354,2.20814,0.462456,1.36,2,-0.270132,0,0
0.7,1.07115,2.208,0.490068,1.4,2,-0.301267,0,0
0.72,1.09956,2.20785,0.518475,1.44,2,-0.334675,0,0
0.74,1.12876,2.20767,0.547673,1.48,2,-0.370675,0,0
0.76,1.15874,2.20746,0.577654,1.52,2,-0.409113,0,0
0.78,1.18949,2.20723,0.608412,1.56,2,-0.449756,0,0
0.8,1.22112,2.20697,0.64004,1.6,2,-0.492977,0,0
0.82,1.25354,2.20668,0.67246,1.64,2,-0.538316,0,0
0.84,1.28672,2.20635,0.705639,1.68,2,-0.585244,0,0
0.86,1.3207,2.206,0.739623,1.72,2,-0.633493,0,0
0.88,1.35553,2.20559,0.774452,1.76,2,-0.68237,0,0
0.9,1.39109,2.20515,0.81002,1.8,2,-0.730921,0,0
0.92,1.42751,2.20467,0.846442,1.84,2,-0.778033,0,0
0.94,1.46469,2.20416,0.883631,1.88,2,-0.822651,0,0
0.96,1.5027,2.2036,0.921635,1.92,2,-0.862976,0,0
